题目,错误率,正确率,总尝试次数,正确次数,错误次数
fold_2/circle_039.png,0.7142857142857143,0.2857142857142857,28,8,20
fold_3/circle_010.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/square_038.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Rectangle_030.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Hexagon_039.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/square_039.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Rectangle_015.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/square_029.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/circle_016.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Rectangle_007.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/square_026.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Hexagon_028.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/circle_029.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/square_023.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Hexagon_015.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/square_001.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Rectangle_012.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/circle_036.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/square_004.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Hexagon_002.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Hexagon_009.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Rectangle_018.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/square_012.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/House_027.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/square_009.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/House_004.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/circle_005.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/House_004.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Rectangle_013.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_039.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/square_023.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/circle_028.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_034.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Rectangle_017.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_030.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_027.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_024.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/circle_038.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_020.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/square_031.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_018.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/circle_035.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_011.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/circle_032.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Rectangle_033.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Hexagon_003.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/circle_001.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/square_002.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Rectangle_006.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/circle_003.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/House_018.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/square_012.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/House_033.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/circle_005.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/Rectangle_001.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/square_001.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Hexagon_023.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/House_016.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/House_024.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Hexagon_022.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/circle_011.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/House_015.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/Hexagon_019.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/House_019.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_1/House_009.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_2/House_038.png,0.6785714285714286,0.3214285714285714,28,9,19
fold_3/Hexagon_036.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Rectangle_028.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/House_013.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/circle_020.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Rectangle_024.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/circle_006.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/House_036.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Rectangle_021.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/circle_004.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/House_033.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Rectangle_018.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/House_019.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/House_024.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/Hexagon_015.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/square_019.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/circle_034.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Hexagon_026.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/House_031.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Hexagon_001.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/House_029.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/House_012.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/House_020.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Rectangle_007.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/Hexagon_005.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/square_020.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Hexagon_013.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/Rectangle_014.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/circle_007.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_015.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Hexagon_008.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/square_022.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/square_020.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_007.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/square_033.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Rectangle_031.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/Rectangle_033.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Hexagon_040.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/square_006.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_011.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Rectangle_034.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Rectangle_012.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Hexagon_004.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_017.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/circle_031.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/circle_030.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Hexagon_010.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_020.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_1/Rectangle_021.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_031.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Rectangle_007.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/square_002.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Rectangle_040.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_040.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_029.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Hexagon_001.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/Rectangle_029.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/circle_010.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/House_035.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/circle_016.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_2/circle_038.png,0.6428571428571429,0.3571428571428571,28,10,18
fold_3/circle_004.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Hexagon_027.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/Rectangle_032.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Hexagon_023.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/Hexagon_023.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/Hexagon_036.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Rectangle_005.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Hexagon_029.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/circle_040.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/Hexagon_004.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/Rectangle_019.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/House_011.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/House_002.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/Hexagon_011.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/Rectangle_036.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/House_032.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/House_030.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/House_013.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/House_027.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/Hexagon_037.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/House_036.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/Hexagon_017.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/Hexagon_029.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/Hexagon_013.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_021.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/circle_005.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/circle_006.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/circle_011.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/square_031.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/square_030.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/circle_019.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/circle_007.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/circle_024.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/circle_004.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/circle_015.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/circle_017.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_1/House_032.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_026.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/circle_030.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/circle_033.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/square_005.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Hexagon_017.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_019.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Rectangle_026.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Hexagon_010.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/circle_035.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/square_001.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_017.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_016.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Rectangle_037.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Rectangle_030.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_014.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_2/square_008.png,0.6071428571428571,0.3928571428571429,28,11,17
fold_3/Rectangle_031.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/square_032.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/House_026.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/circle_027.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/Rectangle_035.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/square_024.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/circle_002.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/circle_012.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/square_010.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/Hexagon_022.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/square_016.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/Rectangle_027.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/circle_001.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/square_024.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/House_010.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/Rectangle_032.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/Rectangle_013.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/House_018.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/circle_040.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/Hexagon_003.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/Hexagon_008.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/square_034.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/House_026.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/circle_017.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/Rectangle_026.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/House_016.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_3/circle_012.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/Rectangle_022.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/square_002.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_2/Rectangle_014.png,0.5714285714285714,0.4285714285714286,28,12,16
fold_1/circle_019.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/square_013.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/circle_021.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/Rectangle_038.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Rectangle_006.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/square_004.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/square_006.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Rectangle_010.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/circle_025.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Rectangle_009.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/circle_014.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/square_033.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/square_022.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/circle_014.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/circle_013.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/square_033.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Rectangle_002.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/House_019.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/Rectangle_032.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/square_007.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/square_021.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Hexagon_020.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/Rectangle_009.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/square_014.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Hexagon_010.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/Rectangle_018.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/Hexagon_035.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_3/Hexagon_034.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/Rectangle_005.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/Rectangle_037.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_1/square_018.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/Rectangle_022.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/Rectangle_030.png,0.5357142857142857,0.4642857142857143,28,13,15
fold_2/square_037.png,0.5,0.5,28,14,14
fold_2/Hexagon_009.png,0.5,0.5,28,14,14
fold_2/square_040.png,0.5,0.5,28,14,14
fold_3/Rectangle_022.png,0.5,0.5,28,14,14
fold_2/House_023.png,0.5,0.5,28,14,14
fold_2/square_030.png,0.5,0.5,28,14,14
fold_3/House_037.png,0.5,0.5,28,14,14
fold_2/square_036.png,0.5,0.5,28,14,14
fold_3/House_038.png,0.5,0.5,28,14,14
fold_3/square_027.png,0.5,0.5,28,14,14
fold_1/square_013.png,0.5,0.5,28,14,14
fold_3/square_008.png,0.5,0.5,28,14,14
fold_2/Rectangle_037.png,0.5,0.5,28,14,14
fold_3/House_009.png,0.5,0.5,28,14,14
fold_3/circle_033.png,0.5,0.5,28,14,14
fold_3/circle_037.png,0.5,0.5,28,14,14
fold_3/Rectangle_039.png,0.5,0.5,28,14,14
fold_3/House_021.png,0.5,0.5,28,14,14
fold_1/House_004.png,0.5,0.5,28,14,14
fold_3/Rectangle_009.png,0.5,0.5,28,14,14
fold_3/square_036.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_3/circle_015.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_3/square_029.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/circle_025.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/circle_022.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/square_035.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/House_028.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/circle_017.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/Hexagon_025.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_1/circle_029.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_1/Hexagon_034.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_2/Hexagon_035.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_3/Hexagon_016.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_1/Rectangle_016.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_3/circle_028.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_3/square_013.png,0.4642857142857143,0.5357142857142857,28,15,13
fold_1/Rectangle_014.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_3/circle_021.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_2/square_011.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_2/Hexagon_033.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_2/square_027.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_1/circle_034.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_3/Hexagon_020.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_2/circle_029.png,0.42857142857142855,0.5714285714285714,28,16,12
fold_2/Rectangle_020.png,0.39285714285714285,0.6071428571428572,28,17,11
fold_2/square_018.png,0.39285714285714285,0.6071428571428572,28,17,11
fold_2/Rectangle_010.png,0.39285714285714285,0.6071428571428572,28,17,11
fold_2/square_038.png,0.2857142857142857,0.7142857142857143,28,20,8
